experiment,base_name,ROI,channel,raw_spot_count,plasmid,real_spot_count
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,94,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,95,2,1,NT-GFP_Cen21-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,96,2,5,NT-GFP_Cen21-ZF1a,5
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,97,2,1,NT-GFP_Cen21-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,98,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,100,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,101,2,6,NT-GFP_Cen21-ZF1a,6
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,102,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,103,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,104,2,3,NT-GFP_Cen21-ZF1a,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,105,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,106,2,2,NT-GFP_Cen21-ZF1a,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,107,2,1,NT-GFP_Cen21-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,108,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,109,2,0,NT-GFP_Cen21-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,1,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,2,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,3,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,4,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,5,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,6,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,7,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,8,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,9,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,10,2,2,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,11,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,12,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,13,2,2,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,14,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,15,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,16,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,17,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,19,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,20,2,3,NT-GFP_Cen18-ZF1d,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,21,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,22,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,23,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,24,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,26,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,27,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,28,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,29,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,30,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,31,2,3,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,32,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,33,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,34,2,3,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,35,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,36,2,6,NT-GFP_Cen18-ZF1d,5
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,37,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,38,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,39,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,40,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,41,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,42,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,43,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,44,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,45,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,46,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,48,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,49,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,50,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,51,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,52,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,53,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,54,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,55,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,56,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,57,2,3,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,58,2,3,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,59,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,61,2,3,NT-GFP_Cen18-ZF1d,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,62,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,63,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,64,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,65,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,68,2,5,NT-GFP_Cen18-ZF1d,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,69,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,70,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,71,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,72,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,73,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,74,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,75,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,76,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,77,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,78,2,3,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,79,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,80,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,81,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,82,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,83,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,84,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,85,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,86,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,87,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,88,2,4,NT-GFP_Cen18-ZF1d,4
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,89,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,91,2,4,NT-GFP_Cen18-ZF1d,4
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,92,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,93,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,94,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,96,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,97,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,98,2,3,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,100,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,101,2,3,NT-GFP_Cen18-ZF1d,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,102,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,103,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,104,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,106,2,2,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,107,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,108,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,109,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,110,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,111,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,112,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,113,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,114,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,115,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,116,2,3,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,117,2,3,NT-GFP_Cen18-ZF1d,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,118,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,119,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,120,2,2,NT-GFP_Cen18-ZF1d,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,121,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,122,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,123,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,124,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,125,2,1,NT-GFP_Cen18-ZF1d,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,126,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,127,2,0,NT-GFP_Cen18-ZF1d,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,1,2,0,NT-GFP_CenX-ZF1c,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,3,2,0,NT-GFP_CenX-ZF1c,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,4,2,0,NT-GFP_CenX-ZF1c,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,5,2,0,NT-GFP_CenX-ZF1c,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,6,2,1,NT-GFP_CenX-ZF1c,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos7_MIP,7,2,2,NT-GFP_CenX-ZF1c,2
